LicNumber,LicName,LicPhone,LicFax,StoreAddress1,StoreAddress2,StoreAddress3,MailingAddress11,MailingAddress21,MailingAddress31,StoreCity,StorePC
76918000,LIQUOR DEPOT AT EAGLE RIDGE,(780) 743-1236,NOFAX,130-151 LOUTIT ROAD, , ,101-17220 STONY PLAIN ROAD, , ,FORT MCMURRAY,T9K 0K6
76978100,DICKINSFIELD LIQUOR STORE,(780) 791-9900,(780) 791-9954,DICKINSFIELD MALL,3-142 DICKINS DRIVE, ,11478 149 STREET NW, , ,FORT MCMURRAY,T9K 1X4
77013200,THAT'S THE SPIRIT,(780) 750-9967,(780) 750-9966,101 RIVERSTONE RIDGE, , ,101 RIVERSTONE RIDGE, , ,FORT MCMURRAY,T9K 0T9
77105400,MR. LIQUOR (KING STREET),(780) 743-0052,NOFAX,1-9914 KING STREET, , ,1-9914 KING STREET, , ,FORT MCMURRAY,T9H 5A8
77278000,SOBEYS LIQUOR (THICKWOOD),(780) 791-2822,(780) 791-5442,BEER,164A-101 SIGNAL ROAD, ,1020 64 AVENUE NE, , ,FORT MCMURRAY,T9H 4N6
77305600,LIQUOR DEPOT AT STONEYCREEK,(780) 702-7396,NOFAX,101-112 RIVERSTONE RIDGE, , ,101-17220 STONY PLAIN ROAD, , ,FORT MCMURRAY,T9K 1S6
77401200,EAST VILLAGE LIQUOR STORE,(780) 880-7484,NOFAX,121-395 LOUTIT ROAD, , ,121-395 LOUTIT ROAD, , ,FORT MCMURRAY,T9K 0Z4
77734300,SIGNATURE LIQUOR,(780) 750-5557,NOFAX,8720 FRANKLIN AVENUE, , ,2 8720 FRANKLIN AVENUE, , ,FORT MCMURRAY,T9H 3K8
77755500,ABASAND LIQUOR STORE,(780) 880-7888,NOFAX,307 ATHABASCA AVENUE, , ,101 RIVERSTONE RIDGE, , ,FORT MCMURRAY,T9K 0T9
78002400,ACE LIQUOR DISCOUNTER AT FORT MCMURRAY,(780) 750-1911,NOFAX,2-606 SIGNAL ROAD, , ,101-17220 STONY PLAIN ROAD NW, , ,FORT MCMURRAY,T9H 4Z4
78191800,BACK ALLEY LIQUOR,(780) 381-1086,NOFAX,101 9904 FRANKLIN AVENUE, , ,9909 MANNING AVENUE, , ,FORT MCMURRAY,T9H 2K5
76377900,SPIRITS ON 101,(780) 992-9261,(780) 992-9267,10106 88 AVENUE, , ,10106 88 AVENUE, , ,FORT SASKATCHEWAN,T8L 4J9
76449300,REAL CANADIAN LIQUOR STORE,(780) 997-2620,(780) 997-2624,120-8802 100 STREET, , ,120-8802 100 STREET, , ,FORT SASKATCHEWAN,T8L 4R2
76640200,WEST PARK LIQUOR STORE,(780) 998-3778,(780) 998-3735,104-41 WESTPARK BOULEVARD, , ,104-41 WESTPARK BOULEVARD, , ,FORT SASKATCHEWAN,T8L 4N2
76740500,ANGIE'S COLD BEER AND LIQUOR,(780) 992-2260,(780) 992-2260,9709 90 STREET, , ,9709 90 STREET, , ,FORT SASKATCHEWAN,T8L 1K5
77303600,ECONO LIQUOR #5,(780) 955-5535,NOFAX,60-112 TOWN CREST ROAD, , ,60-112 TOWN CREST ROAD, , ,FORT SASKATCHEWAN,T8L 0G7
77506400,PINEVIEW COLD BEER AND LIQUOR STORE,(780) 655-7324,NOFAX,RIVER POINTE PLAZA MALL,6-9902 93 STREET, ,9611 111 AVENUE NW, , ,FORT SASKATCHEWAN,T8L 4K8
77553500,99 AVENUE LIQUOR STORE,(780) 992-9920,NOFAX,B-10002 99 AVENUE, , ,B-10002 99 AVENUE, , ,FORT SASKATCHEWAN,T8L 3Y1
77742100,SOUTHFORT LIQUOR,(587) 920-3080,NOFAX,101-121 TOWN CREST ROAD, , ,101-121 TOWN CREST ROAD, , ,FORT SASKATCHEWAN,T8L 0G7
77775900,KING LIQUOR,(780) 499-4964,NOFAX,115-9310 SOUTHFORT DRIVE, , ,7624 15 AVENUE, , ,FORT SASKATCHEWAN,T8L 0C5
77995900,ACE LIQUOR DISCOUNTER AT FORT,(780) 917-4180,NOFAX,SASKATCHEWAN,9532 86 AVENUE, ,SASKATCHEWAN,101-17220 STONY PLAIN ROAD, ,FORT SASKATCHEWAN,T8L 4P4
78002600,ACE LIQUOR AT FORT STATION,(780) 917-4180,NOFAX,301-10451 99 AVENUE, , ,101-17220 STONY PLAIN ROAD, , ,FORT SASKATCHEWAN,T8L 2N6
78195400,LIQUOR HOUSE,(778) 881-5481,NOFAX,104-130 WESTPARK BOULEVARD, , ,104-130 WESTPARK BOULEVARD, , ,FORT SASKATCHEWAN,T8L 0B2
78211500,LIQUOR BASKET LTD.,(780) 278-9833,NOFAX,111-120 SOUTHRIDGE BOULEVARD, , ,209-52327 RR 233, , ,FORT SASKATCHEWAN,T8L 0P6
77382800,SNICKLEFRITZ WINE AND SPIRITS,(780) 927-3808,(780) 927-4568,4806 50 STREET, , ,PO BOX 550, , ,FORT VERMILION,T0H 1N0
78230400,HYDWAY LIQUOR,(780) 927-3014,NOFAX,4807 50 STREET, , ,PO BOX 2510, , ,FORT VERMILION,T0H 1N0
76695000,OASIS LIQUOR OUTLET,(780) 622-2602,(780) 622-2866,KAYBOB DRIVE & 1 AVENUE SW, , ,PO BOX 540, , ,FOX CREEK,T0H 1P0
77525900,FOX CREEK LIQUOR STORE,(780) 458-3550,NOFAX,311 1 AVENUE, , ,PO BOX 870, , ,FOX CREEK,T0H 1P0
76640000,GIBBONS LIQUOR LOFT,(780) 923-3788,(780) 487-8017,4905 50 AVENUE, , ,1-26314 TOWNSHIP ROAD 532A, , ,GIBBONS,T0A 1N0
76870400,YE OLDE GIBBONS LIQUOR STORE,(780) 923-3474,(780) 923-3476,4620 50 AVENUE, , ,11478 149 STREET NW, , ,GIBBONS,T0A 1N0
77949200,B-DAWG'S LIQUOR STORE,(780) 573-2031,NOFAX,5014 RAILWAY AVENUE, , ,PO BOX 519, , ,GLENDON,T0A 1P0
74807800,VEGAS LIQUOR OUTLET,(780) 827-3535,(780) 827-3532,VEGAS PLAZA BUILDING,209 PINE PLAZA, ,PO BOX 1564, , ,GRANDE CACHE,T0E 0Y0
76831500,GRANDE CACHE LIQUOR,(780) 827-3668,(780) 827-3661,10002 HOPPE AVENUE, , ,PO BOX 546, , ,GRANDE CACHE,T0E 0Y0
77585200,SOBEYS LIQUOR (GRANDE CACHE),(780) 827-2345,NOFAX,4200 PINE PLAZA, , ,1020 64 AVENUE NE, , ,GRANDE CACHE,T0E 0Y0
75642300,REAL CANADIAN LIQUOR STORE,(780) 831-3850,(780) 831-3852,12225 99 STREET, , ,12225 99 STREET, , ,GRANDE PRAIRIE,T8V 6X9
76507000,TOWNE CENTRE LIQUOR STORE,(780) 538-9911,(780) 538-1169,39-9845 99 AVENUE, , ,39-9845 99 AVENUE, , ,GRANDE PRAIRIE,T8V 0R3
76516200,G.P. LIQUOR FOR LESS,(780) 532-8080,(780) 532-2138,101-10001 97 AVENUE, , ,101-10001 97 AVENUE, , ,GRANDE PRAIRIE,T8V 2Z7
76566700,LIQUOR DEPOT AT GRANDE PRAIRIE,(780) 831-7347,(780) 538-0192,101-8200 100 STREET, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 6H7
76616800,LIQUOR DEPOT AT GRANDE PRAIRIE EAST,(780) 513-8555,(780) 513-8513,IVY LAKE PLAZA,1-10012 92 STREET, ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 7T5
76710200,LIQUOR DEPOT AT COBBLESTONE,(780) 513-2267,NOFAX,101-9910 92 STREET, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8X 0E7
76842900,VINTAGE WINE & SPIRITS,(780) 830-2334,(780) 830-1910,101-8716 108 STREET, , ,101-8716 108 STREET, , ,GRANDE PRAIRIE,T8V 4C7
76893800,ROYAL SPIRITS,(780) 882-6500,(780) 882-6430,103-10420 116 AVENUE, , ,103-10420 116 AVENUE, , ,GRANDE PRAIRIE,T8V 4K5
76947400,COSTCO CANADA LIQUOR,(780) 532-3619,NOFAX,A-9901 116 STREET, , ,A-9901 116 STREET, , ,GRANDE PRAIRIE,T8V 6H6
76951500,REAL CANADIAN LIQUOR STORE,(780) 538-4074,(780) 538-4170,10710 83 AVENUE, , ,10710 83 AVENUE, , ,GRANDE PRAIRIE,T8W 0G9
77054800,WALLY'S BEER COOLER,(780) 513-4312,(780) 513-4312,9320 100 STREET, , ,9320 100 STREET, , ,GRANDE PRAIRIE,T8V 2K9
77063100,JIMMY'S LIQUOR STORE,(780) 513-0676,(780) 532-0822,10515 100 AVENUE, , ,10515 100 AVENUE, , ,GRANDE PRAIRIE,T8V 0V5
77088000,ROYAL SPIRITS LAKELAND,(780) 882-6500,NOFAX,105-9215 LAKELAND DRIVE, , ,105-9215 LAKELAND DRIVE, , ,GRANDE PRAIRIE,T8X 0B8
77225700,URBN LIQUOR COMPANY,(780) 538-4843,(780) 532-8324,9320A 100 AVENUE, , ,9320A 100 AVENUE, , ,GRANDE PRAIRIE,T8V 0S7
77256500,GREAT CANADIAN LIQUOR,(780) 532-6404,(780) 532-6581,103-11710 102 STREET, , ,11478 149 STREET NW, , ,GRANDE PRAIRIE,T8V 7S7
77274500,LIQUOR DEPOT AT GP 92,(780) 702-1427,NOFAX,9115 91 STREET, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8X 0C7
77328900,GRANDE PRAIRIE WINE SPIRITS BEER,(780) 357-3222,NOFAX,102-8314 WEST POINTE DRIVE, , ,102-8314 WEST POINTE DRIVE, , ,GRANDE PRAIRIE,T8W 2R2
77350200,ROYAL SPIRITS SOUTHGATE,(780) 830-3033,(780) 830-3034,9519B 68 AVENUE, , ,9519B 68 AVENUE, , ,GRANDE PRAIRIE,T8V 7X8
77384900,BEAR CREEK LIQUOR CENTRE,(780) 538-1188,(780) 538-1191,107-6815 KATERI DRIVE, , ,107-6815 KATERI DRIVE, , ,GRANDE PRAIRIE,T8W 0H1
77396200,SAFEWAY LIQUOR (NORTHGATE),(780) 830-4936,NOFAX,LOT 11 BLOCK 6 PLAN 872 2182, , ,1020 64 AVENUE NE, , ,GRANDE PRAIRIE,T8V 4A9
77430200,LIQUOR DEPOT AT WESTGATE,-,NOFAX,101-11535 WESTGATE DRIVE, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 3B1
77595800,SPARKS BROTHERS LIQUOR LOCKER INC.,(780) 402-3555,NOFAX,10805 79 AVENUE, , ,10805 79 AVENUE, , ,GRANDE PRAIRIE,T8W 2L9
77603800,COOP LIQUOR STORE,(780) 532-1033,NOFAX,10402 67 AVENUE, , ,9831 100 AVENUE, , ,GRANDE PRAIRIE,T8W 0K8
77627300,OLYMPIA LIQUOR GRAND PRAIRIE,(780) 532-0157,(780) 532-0332,106-10902 105 AVENUE, , ,20-6624 CENTRE STREET SE, , ,GRANDE PRAIRIE,T8V 7Y5
77671300,SM LIQUOR,(780) 897-4071,NOFAX,102B-9908 100 AVENUE, , ,102B-9908 100 AVENUE, , ,GRANDE PRAIRIE,T8V 0T9
77901500,COOP LIQUOR STORE TRADER RIDGE,(780) 538-2171,NOFAX,13204 102 STREET, , ,9831 100 AVENUE, , ,GRANDE PRAIRIE,T8X 0V5
77910300,LIQUOR PLUS,(780) 903-6913,NOFAX,10431 100 AVENUE, , ,7205 97 STREET, , ,GRANDE PRAIRIE,T8V 2Z6
77987900,STONEBRIDGE HOTEL GRANDE PRAIRIE,(780) 539-5561,(780) 528-3220,12102 100 STREET, , ,PO BOX 280, , ,GRANDE PRAIRIE,T8V 5P1
77999100,ACE LIQUOR DISCOUNTER AT RESOURCES PLAZA,(780) 538-2881,NOFAX,3-9301 76 AVENUE, , ,101-17220 STONY PLAIN ROAD NW, , ,GRANDE PRAIRIE,T8V 6H1
77999200,ACE LIQUOR DISCOUNTER AT WAPITI,(780) 538-9901,NOFAX,104-10664 108A STREET, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 7V5
78048900,ACE LIQUOR AT GP TWO,(587) 299-0550,NOFAX,101-11030 100 STREET, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 2N1
78049000,ACE LIQUOR DISCOUNTER AT GRANDE PRAIRIE,(780) 814-7007,NOFAX,105-11230 WESTGATE DRIVE, , ,101-17220 STONY PLAIN ROAD, , ,GRANDE PRAIRIE,T8V 8L2
77037800,GRASSLAND LIQUOR STORE,(780) 689-0840,(780) 525-3861,A-MAIN STREET, , ,PO BOX 23, , ,GRASSLAND,T0A 1V0
78038900,GRASSLAND LIQUOR MART,(780) 525-2098,NOFAX,HIGHWAY 63, , ,2151-10060 JASPER AVENUE NW, , ,GRASSLAND,T0A 1V0
76600900,FYNE SPIRITS LIQUOR STORE,(780) 332-1900,(780) 332-1901,5319 50 STREET, , ,PO BOX 5, , ,GRIMSHAW,T0H 1W0
76914200,RUM RUNNERS LIQUOR STORE LTD.,(780) 332-2299,(780) 332-2294,5820 51 STREET, , ,PO BOX 740, , ,GRIMSHAW,T0H 1W0
78207000,WOODEN SHOE LIQUOR STORE,(403) 307-2267,NOFAX,40 LAKEVIEW AVENUE, , ,PO BOX 495, , ,GULL LAKE,T4L 2N1
77115400,GUNN ESSO LIQUOR STORE,(780) 803-9651,(780) 967-2623,RANGE ROAD 32 & HIGHWAY 43, , ,PO BOX 179, , ,GUNN,T0E 1A0
78208000,GUNN LIQUOR STORE,(780) 967-5550,NOFAX,55022 LAC STE ANNE TRAIL, , ,PO BOX 735, , ,GUNN,T0E 1A0
76444500,JERRY'S LIQUOR STORE,(403) 854-4400,(403) 854-4491,109 PALLISER TRAIL, , ,PO BOX 218, , ,HANNA,T0J 1P0
77094400,CANADA GREY MOTOR INN,(403) 854-4471,(403) 854-2787,616 2 AVENUE WEST, , ,PO BOX 1436, , ,HANNA,T0J 1P0
77896200,MAIN STREET LIQUOR & WINE,(403) 854-4440,NOFAX,115 2 AVENUE WEST, , ,115 2 AVENUE WEST, , ,HANNA,T0J 1P0
76807100,LAKEVIEW LIQUOR STORE,(780) 888-2488,(780) 888-2696,2-4802 49 STREET, , ,PO BOX 660, , ,HARDISTY,T0B 1V0
77215800,FLAG CITY LIQUOR STORE,(780) 888-3857,(780) 888-2345,5124 50 STREET, , ,PO BOX 285, , ,HARDISTY,T0B 1V0
77045100,CHEERS & BEER LIQUOR MART,(780) 878-3299,NOFAX,11 MAIN STREET, , ,5220 104A STREET NW, , ,HAY LAKES,T0B 1W0
77731400,HAY LAKES LIQUOR MART,(780) 878-2660,NOFAX,8 MAIN STREET, , ,PO BOX 489, , ,HAY LAKES,T0B 1W0
76695600,BOTTLES GALORE,(403) 725-2100,NOFAX,107 3 STREET, , ,PO BOX 115, , ,HAYS,T0K 1B0
76362900,HIGH SPIRITS LIQUOR STORE,(780) 926-4455,(780) 926-4457,9808 RAINBOW BOULEVARD, , ,PO BOX 724, , ,HIGH LEVEL,T0H 1Z0
77286800,CAESAR'S LIQUOR STORE,(780) 926-2510,(780) 926-2515,9902 100 AVENUE, , ,PO BOX 1198, , ,HIGH LEVEL,T0H 1Z0
75755000,HIGH PRAIRIE LIQUOR STORE,(780) 523-3436,(780) 523-5899,4900 53 STREET, , ,PO BOX 1737, , ,HIGH PRAIRIE,T0G 1E0
77142000,LIQUOR DEPOT AT HIGH PRAIRIE,(780) 523-9830,(780) 523-9832,4700 53 AVENUE, , ,101-17220 STONY PLAIN ROAD, , ,HIGH PRAIRIE,T0G 1E0
76722300,B SQUARED LIQUOR,(403) 601-1755,(403) 652-5916,625B 5 STREET SE, , ,625B 5 STREET SE, , ,HIGH RIVER,T1V 1H9
77185800,CO-OP WINE SPIRITS BEER - MONTROSE,(403) 652-2167,(403) 652-7793,300-1220 1 STREET SE, , ,110-151 86 AVENUE SE, , ,HIGH RIVER,T0L 0A0
77422200,11 STAR LIQUOR,(403) 652-1019,NOFAX,A-109 CENTRE STREET SE, , ,BOX 5924, , ,HIGH RIVER,T1V 1M5
77426000,HIGH RIVER LIQUOR STORE,(403) 652-2004,(403) 652-2004,509A CENTRE STREET SW, , ,509A CENTRE STREET SW, , ,HIGH RIVER,T1V 2C2
77426100,EASTSIDE LIQUOR STORE,(403) 652-3635,(403) 652-3635,1203 16 STREET SE, , ,1203 16 STREET SE, , ,HIGH RIVER,T1V 2B1
77627000,OLYMPIA LIQUOR HIGH RIVER,(403) 942-1078,(403) 942-1409,200 HIGH COUNTRY DRIVE NW, , ,20-6624 CENTRE STREET SE, , ,HIGH RIVER,T1V 0J4
77762000,STAR LIQUOR & WINE BOUTIQUE,(403) 649-0032,NOFAX,100-1212 5 STREET SE, , ,106-2323 32 AVENUE NE, , ,HIGH RIVER,T1V 0J2
77787200,LIQUORAMA LTD.,(403) 605-4894,NOFAX,1-1103 18 STREET SE, , ,1-1103 18 STREET SE, , ,HIGH RIVER,T1V 1M5
78159600,PREMIUM WINE BOUTIQUE,(403) 456-6587,NOFAX,1-133 4 AVENUE SW, , ,284 BRIDLEWOOD AVENUE SW, , ,HIGH RIVER,T1V 1A1
78205000,CHEERS LIQUOR WINE & SPIRITS,(403) 714-3897,NOFAX,7-104 3 AVENUE SE, , ,7-104 3 AVENUE SE, , ,HIGH RIVER,T1V 1G3
77219000,GOOD TIMES LIQUOR STORE,(780) 494-2288,18884140104,1020 1 AVENUE, , ,PO BOX 531, , ,HINES CREEK,T0H 2A0
75464500,TIMBERLAND HOTEL,(780) 865-2231,(780) 865-6190,114 PARK STREET, , ,114 PARK STREET, , ,HINTON,T7V 2B1
76824900,IMPERIAL LIQUOR,(780) 865-3633,(780) 865-5434,105 ATHABASCA AVENUE, , ,105 ATHABASCA AVENUE, , ,HINTON,T7V 2A4
76876300,HINTON LIQUOR STORE,(780) 865-2616,(780) 865-5517,125 JASPER STREET, , ,125 JASPER STREET, , ,HINTON,T7V 2A8
76965500,WILD ORCHID LIQUOR COMPANY,(780) 865-3228,(780) 865-9722,100-1336 SWITZER DRIVE, , ,PO BOX 6266, , ,HINTON,T7V 2C1
77553400,RANCHER'S SPIRITS,(780) 817-2356,NOFAX,102-438 SMITH STREET, , ,102 - 438 SMITH STREET, , ,HINTON,T7V 2A1
78024200,VALLEY LIQUOR,(780) 933-7331,NOFAX,114 ATHABASCA AVENUE, , ,7-145 EAST RIVER ROAD, , ,HINTON,T7V 2A5
78049900,ACE LIQUOR DISCOUNTER AT HINTON,(780) 917-4180,NOFAX,632 CARMICHAEL LANE, , ,101-17220 STONY PLAIN ROAD, , ,HINTON,T7V 1S8
78231200,CROSSROADS LIQUOR OUTLET,(780) 865-6511,NOFAX,400-900 CARMICHAEL LANE, , ,PO BOX 6266, , ,HINTON,T7V 1Y6
77105700,HOLDEN LIQUOR STORE,(780) 688-3779,(780) 688-2100,5003 50 STREET, , ,PO BOX 190, , ,HOLDEN,T0B 2C0
78019900,HOLDEN HOTEL LIQUOR STORE,(780) 782-8055,NOFAX,4820 50 STREET, , ,PO BOX 85, , ,HOLDEN,T0B 2C0
77071400,JD'S LIQUOR & COLD BEER,(780) 856-2704,(780) 856-2124,4 MCKENZIE AVENUE, , ,PO BOX 260, , ,HUGHENDEN,T0B 2E0
77016300,HYTHE LIQUOR STORE,(780) 356-3767,(780) 356-3420,10212 100 AVENUE, , ,PO BOX 694, , ,HYTHE,T0H 2C0
77424200,INNISFAIL LIQUOR STORE,(403) 309-8913,NOFAX,4919 47 AVENUE, , ,6201 46 AVENUE, , ,INNISFAIL,T4G 1N8
77533700,WILD TIM'S LIQUOR STORE,(403) 227-4480,(403) 227-4475,4919 50 STREET, , ,70 SIERRA MORENA CLOSE SW, , ,INNISFAIL,T4G 1W4
77612600,INNISFAIL HOTEL,(403) 227-6200,NOFAX,5120 49 STREET, , ,5120 49 STREET, , ,INNISFAIL,T4G 1L9
78070000,BOB'S LIQUOR SHOPPE,(403) 227-5810,NOFAX,6-4303 50 STREET, , ,6-4303 50 STREET, , ,INNISFAIL,T4G 1B6
78231000,INNISFAIL LIQUOR STORE INC.,(587) 778-8069,NOFAX,4507 50 STREET, , ,4507 50 STREET, , ,INNISFAIL,T4G 1P2
78275600,ACE LIQUOR DISCOUNTER AT INNISFAIL,(780) 989-7601,NOFAX,4800 50 STREET, , ,101-17220 STONY PLAIN ROAD, , ,INNISFAIL,T4G 1R1
77533900,IRMA LIQUOR,(780) 278-0400,NOFAX,4911 49 STREET, , ,PO BOX 463, , ,IRMA,T0B 2H0
77266100,WILD ROSE LIQUOR STORE,(403) 935-4940,NOFAX,1-233 2 STREET, , ,PO BOX 154, , ,IRRICANA,T0M 1B0
74089400,JASPER LIQUOR STORE,(780) 852-5682,(780) 852-4589,606 PATRICIA STREET, , ,PO BOX 1030, , ,JASPER,T0E 1E0
76416900,JASPER PARK LIQUOR & BEVERAGE CO.,(780) 852-5511,(780) 852-5511,630 CONNAUGHT DRIVE, , ,PO BOX 2254, , ,JASPER,T0E 1E0
76468500,AVALANCHE SPIRITS,(780) 852-7000,(780) 852-4450,702 CONNAUGHT DRIVE, , ,PO BOX 1528, , ,JASPER,T0E 1E0
76773200,LIQUOR LODGE,(780) 852-2337,(780) 852-5017,405A PATRICIA STREET, , ,PO BOX 3142, , ,JASPER,T0E 1E0
76930900,JASPER WINE MERCHANTS,(780) 852-9763,(780) 852-3868,608C PATRICIA STREET, , ,PO BOX 247, , ,JASPER,T0E 1E0
77986200,LIQUOR LODGE,(780) 852-2337,NOFAX,306 CONNAUGHT DRIVE, , ,PO BOX 3142, , ,JASPER,T0E 1E0
77883300,CO-OP LIQUOR,(780) 672-3107,NOFAX,5025 50 STREET, , ,4818 51 STREET, , ,KILLAM,T0B 2L0
77161700,KINUSO LIQUOR STORE,(780) 775-3699,(780) 775-3649,225 CENTRE STREET, , ,PO BOX 390, , ,KINUSO,T0G 1K0
76535400,HAWK I'S LIQUOR & COLD BEER,(780) 826-9007,NOFAX,4909 52 AVENUE, , ,PO BOX 6857, , ,LA COREY,T0A 0L1
75603400,LIQUOR STOP - LAC LA BICHE,(780) 623-2777,(780) 623-3399,10225 ALBERTA AVENUE, , ,BOX 248, , ,LAC LA BICHE,T0A 2C0
77006700,GREAT CANADIAN LIQUOR COMPANY,(780) 483-8183,NOFAX,10108 101 AVENUE, , ,11478 149 STREET NW, , ,LAC LA BICHE,T0A 2C0
77016500,LAC LA BICHE WINE AND LIQUOR SPIRITS,(780) 623-2777,NOFAX,INC.,10002 101 AVENUE, ,INC.,PO BOX 248, ,LAC LA BICHE,T0A 2C0
77739600,BEAVERHILL LIQUOR,(780) 623-3119,NOFAX,100-9024 90 AVENUE, , ,PO BOX 1893, , ,LAC LA BICHE,T0A 2C0
76271000,ENGLISH ESTATES LIQUOR STORE,(403) 588-3337,NOFAX,5832 HIGHWAY 2A, , ,6201 46 AVENUE, , ,LACOMBE,T4L 2G5
77478000,L A LIQUOR,(403) 789-4444,NOFAX,4702 HIGHWAY 2A, , ,4702 HIGHWAY 2A, , ,LACOMBE,T4L 1H4
77579000,SOBEYS LIQUOR (LACOMBE),(403) 782-7999,NOFAX,5124 HIGHWAY 2A, , ,1020 64 AVENUE NE, , ,LACOMBE,T4L 1Y8
77584200,HWY 12 LIQUOR STORE,(403) 782-2151,NOFAX,1-4801 63 STREET, , ,28 COUNTRY RIDGE CLOSE, , ,LACOMBE,T4L 1K7
77699700,DOWNTOWN WINE & LIQUOR,(403) 392-8763,NOFAX,109-5001 52 STREET, , ,28 COUNTRY RIDGE CLOSE, , ,LACOMBE,T4L 2A6
78002800,ACE LIQUOR DISCOUNTER AT LACOMBE,(403) 782-4950,NOFAX,5265 45 STREET, , ,101-17220 STONY PLAIN ROAD, , ,LACOMBE,T4L 2A2
78198000,PRO LIQUOR,(780) 600-0086,NOFAX,LACOMBE SHOPPING CENTRE,5250 45 STREET, ,LACOMBE SHOPPING CENTRE,5250 45 STREET, ,LACOMBE,T4L 2A1
75432900,LAKE LOUISE LIQUOR STORE,(403) 522-3955,(403) 522-3911,101 BUILDING C SAMSON MALL, , ,PO BOX 86, , ,LAKE LOUISE,T0L 1E0
76658700,YOGI'S LIQUOR STORE,(780) 895-7618,(780) 895-7681,5609 HWY 15, , ,PO BOX 1011, , ,LAMONT,T0B 2R0
77407100,LAMONT LIQUOR STORE,(780) 895-2331,NOFAX,4808 51 STREET, , ,PO BOX 456, , ,LAMONT,T0B 2R0
77430300,SUNSHINE LIQUOR STORE,(780) 579-2994,(780) 579-2995,5114 50 AVENUE, , ,1939 121 STREET SW, , ,LAMONT,T0B 2R0
75579400,CANEX LIQUOR STORE,(780) 973-7166,(780) 973-5804,BUILDING  299 HIGHWAY 28A,FALAISE AVENUE, ,PO BOX 500, , ,LANCASTER PARK,T0A 2H0
76727300,11 - ELEVEN LIQUOR,(403) 936-8696,(403) 457-5744,3-708 1 CENTER STREET, , ,141 CORAL REEF MANOR NE, , ,LANGDON,T0J 1X0
77249900,4 WAY LIQUOR STORE,(403) 936-8577,(403) 936-8578,1-720 CENTRE STREET N, , ,1-720 CENTRE STREET N, , ,LANGDON,T0J 1X1
77399400,11-ELEVEN LIQUOR,(403) 804-6727,NOFAX,207-97 CENTRE STREET, , ,141 CORAL REEF MANOR NE, , ,LANGDON,T0J 1X2
77669600,LANGDON LIQUOR HOUSE,(403) 936-0477,NOFAX,108-355 CENTRE STREET, , ,108-355 CENTRE STREET, , ,LANGDON,T0J 1X2
76617700,ACE LIQUOR DISCOUNTER AT LEDUC COMMON,(780) 986-6424,(780) 986-6791,5-5310 DISCOVERY WAY, , ,101-17220 STONY PLAIN ROAD, , ,LEDUC,T9E 8L9
76735100,NEW WALDORF HOTEL,(780) 986-3259,(780) 986-3292,4820 50 AVENUE, , ,4820 50 AVENUE, , ,LEDUC,T9E 6X9
76802500,MICO'S LIQUOR STORE,(780) 980-9508,NOFAX,109-5103 50 AVENUE, , ,8211 6 AVENUE SW, , ,LEDUC,T9E 0B9
76943500,LEDUC CO-OP LIQUOR,(780) 980-5139,(780) 980-5141,103 100B DEER VALLEY DRIVE, , ,5403 50 STREET, , ,LEDUC,T9E 0S6
77017700,REAL CANADIAN LIQUOR STORE,(780) 980-2861,(780) 980-2861,3915B 50 STREET, , ,3915B 50 STREET, , ,LEDUC,T9E 6R3
77352900,SAFEWAY LIQUOR - LEDUC,(780) 986-0050,(780) 986-1449,LEDUC TOWNE SQUARE,6106 50 STREET, ,1020 64 AVENUE NE, , ,LEDUC,T9E 6P2
77395000,MICO'S LIQUOR STORE,(780) 902-7599,NOFAX,3610 ROLLYVIEW ROAD, , ,8211 6 AVENUE SW, , ,LEDUC,T9E 8J3
77444400,CITY CENTRE LIQUOR,(780) 986-6366,NOFAX,38-5201 50 STREET, , ,38-5201 50 STREET, , ,LEDUC,T9E 6T4
77526600,LEDUC CO-OP LIQUOR,(780) 986-3000,NOFAX,5425 50 STREET, , ,5425 50 STREET, , ,LEDUC,T9E 6Z7
77584600,SOBEYS LIQUOR SOUTHFORK,(780) 612-0027,(780) 612-6538,104-102 SOUTFORK DRIVE, , ,1020 64 AVENUE NE, , ,LEDUC,T9E 0E9
77677000,LIQUOR BY MEHBS,(780) 986-1036,NOFAX,B-4409 BLACKGOLD DRIVE, , ,B-4409 BLACKGOLD DRIVE, , ,LEDUC,T9E 4R1
77788600,LEDUC LIQUOR VILLAGE,(780) 554-8943,NOFAX,3-5205 50 AVENUE, , ,72 BIRCHMONT CRESCENT, , ,LEDUC,T9E 6T2
77805300,SUPER VALUE LIQUOR (LEDUC),(780) 298-0204,NOFAX,2-5204 50 STREET, , ,929 WILDWOOD WAY NW, , ,LEDUC,T9E 6Z6
